A1994,tippasandra market thippasandra beside vinayaka medicals
A1099,tjohn college cross
A760,tollgate
A5047,tollgate adugodi
A3428,tollgate doddaballapura doddaballapura in front of meher medicals
A5226,tore kempahalli thorekempanahalli in front of milk dairy
A3318,totagere thotagere beside open area
A181,town hall
A774,town hall opposite of rani channamma statue
A1999,tr mill chamaraja pete in front of devi darshini hotel
A557,trinity circle
A950,trinity circle halasuru beside m.g.road & a star center
A694,trumpet
A3485,trumpet devanahalli beside bus stand
A4091,tulasipura
A1102,tulip resort cross
A2953,tuliph resort
A1494,tumkur road 8th mile 8th mile beside durga saw mill
A5203,tunganagara cross thunga nagara cross beside vanadurgi pan stall
A45,tv tower munireddy palya
A2858,tvs cross
A3299,tvs cross  peenya 2nd stage  3rd phase opposite of cenlube industries ltd
A150,tvs cross  peenya industrial area in front of mallipore limited
A4664,tvs cross attibele attibele opposite of sri mukambika hotel
A58,tvs cross peenya 2nd stage peenya industrial area opposite of sri dharmastala upahar hotel
A600,tyavakanahalli sarjapura hobli near s.v.s. provision store
A2334,tyavakanahalli sarjapura hobli opposite of s.v.s. provision store
A4156,uddandalli  uddandahalli in front of flag mast
A1815,uddandalli  uddandahalli opposite of flag mast
A2958,uddi chikkanahalli gate
A3335,uddichikanahalli nelamangala
A1015,udi palya kanakapura road
A220,udupi garden 16th main btm layout beside banglor one center
A117,udupi garden 16th main btm layout opp axis bank
A4396,uganawadi in front of anjaneya temple
A4707,ujappana doddi
A3152,umara bhagh layout eliyas nagar
A4729,ummalu
A4728,ummalu gate
A1237,unani hospital basaveshwaranagara in front of karnataka state drugs logistics & wear house
A1409,unani hospital basaveshwaranagara in front of union bank
A1607,university quarters
A2203,university quarters bangalore university opposite of university quarters  near ganesh temple
A878,university quarters jnanabharathi beside university quarters
A332,university quarters jnanajyothi nagara beside sri venkateshwara choultry
A5232,upkar badavane
A1580,upkar residency layout
A3134,upparahalli gate upparahalli beside madduramma temple
A4843,uragahalli bidadi uragahalli opposite of maramma & anjaneya temple
A4699,uraganadoddi bannerughatta area
A1993,urvashi talkies
A5233,uttarahalli
A975,uttarahalli kr hospital utharahalli in front of i.c.i.c.i.bank
A986,uttarahalli kr hospital utharahalli opposite of i.c.i.c.i.bank
A987,uttarahalli utharahalli beside bmtc main bus stand
A1906,uttarahalli utharahalli in front of bbmp office utharahalli (ward office)
A1064,uttarahalli utharahalli in front of marammadevi temple
A974,uttarahalli utharahalli in front of public library utharahalli
A3913,uttarahalli uttanahalli opposite of dhanalakshmi temple
A3018,utthari uttari opposite of door no 35
A3651,v kallahalli sarjapura road valagere kallahalli beside manjunatha provision store  water tank  residential area
A4732,vabasandra
A4629,vabasandra hulimangala post & jigani hubli opposite of basaveshwara temple
A1558,vaddarahalli bmtc training centre vaddarahalli beside open area
A5234,vaddarahalli vaddarahalli beside ramya provision stores
A3664,vaddarapalya
A1210,vaddarapalya cross
A1211,vaddarapalya vaddarapalya in front of s.b.properties
A3993,vaddarapalya vaderahalli in front of govt.higher primary school
A3194,vaddarapalya vaderahalli opposite of govt.higher primary school
A1842,vaderahalli vaderahalli cross in front of kada anjaneya swamy temple
A3359,vaderahalli vaderahalli cross in front of ranaganatha hotel
A5236,vaderahalli vaderahalli in front of basavanna temple
A3764,vaderamanchanahalli
A4550,vagdevi school in front of vagdevi school
A3783,vaghata near hoskote vagata in front of anjaneya temple
A3522,vaghata vagata opposite of government school
A670,vahale gate beside open area
A669,vahale varadahalli varadahalli in front of water tank
A2737,vaidehi hospital whitefield opposite of ttmc bus stand
A1606,vajara halli colony vajarahalli opposite of pump house
A1602,vajara halli vajarahalli opposite of anjaneya swamy temple
A663,vajarahalli cross avaragere beside open area
A1605,vajarahalli vajarahalli in front of anjaneya swamy temple
A5008,vajarahalli vajarahalli in front of residential area
A1215,vajragiri estate anjanapura opposite of vajragiri nursery
A5237,vajrakatte palya in front of milk dairy
A997,vajramuneshwara gate
A3990,vajramuneshwara gate talaguta pura opposite of anjaneya temple
A3991,vajramuneshwara temple talaguta pura in front of vajramuneshwara temple
A3614,valepura
A3616,vallepura gate in front of mariyamma temple
A943,vannarapete
A2630,varadenhalli hand post
A1691,varadenhalli hand post opposite of gangadhareshwara traders
A4119,varahasandra varahasandra beside govt. middle school
A4472,varanasi
A1197,varthoor college varturu in front of  govt.college varturu
A2480,varthuru
A2701,varthuru gandhi circle
A615,varthuru kodi
A2479,varthuru kodi whitefield beside manapuram gold loan (left side)
A2747,varthuru police station
A2750,varthuru police station varturu in front of police station
A613,varthuru police station varturu opposite of police station
A779,varthuru varthuru beside govt. primary school
A1651,varthuru varthuru beside maramma temple
A614,varthuru varturu beside anjaneya temple(right side)
A3947,varthuru varturu opposite of govt.college varturu
A5086,vasantanagar
A2126,vasantanagara ambedker bhavan
A438,vasantha nagara
A1337,vasantha nagara ambedkar bhavan
A2837,vasantha nagara temple
A340,vasanthappa block ganganagara in front of radhakrishna english school
A2131,vasanthappa block ganganagara opposite of radhakrishna english school
A971,vasanthapura vasanthapura beside open area
A3160,vasanthapura vasanthapura in front of vasantha vallabharaya swamy temple
A990,vasanthapura vasanthapura opposite of vasantha vallabharaya swamy temple arch
A3191,vasudevapura
A4074,vasudevapura school
A1018,vasudevapura vasudevapura beside reddy garage
A2149,vb bakery
A185,vb bakery maruthi nagara in front of u.b.b. bakery
A1575,veerabhadranagar
A135,veerabhadranagar banashankari 3rd stage beside aparna wines
A1246,veerabhadranagar outer ring road
A4802,veeranjanapura veerananjipura in front of gangasandramma temple
A371,veeranjaneya temple hanumantha nagara near kothi anjaneya temple
A1918,veeranjaneya temple hanumantha nagara opposite of kothi anjaneya temple
A5094,veeranna palya mariyannapalya beside open area
A849,veeranna palya nagavara opposite of udupi uphar hotel
A2173,veeranna palya veerannapalya  nagavara opposite of indian oil petrol bunk
A2143,veeranna palya veerannapalya opposite of ring road bridge
A5238,veerasagara veerasagara beside jai maruthi provision store
A1147,veerasandra gate electronic city post in front of shankar infrastructure material limited
A1946,veerasandra gate electronic city post opposite of shankara infrastructure material pvt.ltd
A4070,veerasandra veerasandra in front of milk dairy
A4163,veeregowdana doddi veeregowdana doddi in front of government school
A4144,veeregowdana doddi veeregowdana doddi opposite of government school
A4460,veerenahalli in front of milk dairy
A2338,velankani electronic city electronic city
A1542,venkatala venkatala beside maruti suzuki bimal auto agency
A3481,venkatala venkatala beside open area
A709,venkatala yelahanka in front of maruti suziki bimal auto agency
A3392,venkatala yelahanka in front of vinayaka temple
A5252,venkatapura gate
A2771,venkatapura gate j venkatapura opposite of society
A5287,venkatapura gate venkatapura beside open area
A2146,venkateshapura
A1291,venkateshapura police station k.g.halli in front of city time center
A169,venkateshapura venkateshpuram in front of bharath sweets
A4281,venkateshwara college vidya nagara in front of venkateshwara college
A3408,venkateshwara college vidya nagara opposite of venkateshwara college
A4348,venkateshwara nagara venkateshwara nagara in front of common treads garments
A4264,venugopal nagara venugopala nagara beside monisha provision stores
A2229,venugopal nagara venugopala nagara beside open area
A338,veterinary college
A2908,veterinary hospital
A1354,veterinary hospital beside ambedkar & rajeev gandhi statue
A1387,veternary college
A2930,vibhuthipura samudaya bhavana
A742,vidhana soudha
A1278,vidhana soudha beside high court
A336,vidhana soudha beside vidhana soudha
A5241,vidhanasoudha layout vidhana soudha layout beside hopcoms shop
A4018,vidhyanikethana school cross talaguta pura beside open area
A2164,vidhyaranyapura 1st block vidyaranyapura beside bank of india
A1518,vidhyaranyapura 1st block vidyaranyapura beside sri sapthagiri food bazaar
A701,vidya nagara cross in front of shivalingeswara bakery
A3088,vidya peeta circle vinayakanagara in front of karnataka rakshana vedike office
A3800,vidyagiri layout chandra layout opposite of door no 303
A384,vidyamanyanagar vidhyamanya nagara beside s.g.t.motors
A3400,vidyanagara cross opposite of mariyamma temple
A3407,vidyanagara cross vidya nagara in front of swetha medicals
A4372,vidyanagara devanahalli road vidya nagara in front of jayaprakash narayana national youth center
A3409,vidyanagara devanahalli road vidya nagara opposite of jayaprakash narayana national youth center
A1608,vidyanikethan public school
A648,vidyapeeta circle vinayakanagara in front of prem automobiles
A1520,vidyaranyapura post office vidyaranyapura beside open area
A2162,vidyaranyapura post office vidyaranyapura beside post office
A1523,vidyaranyapura vidyaranyapura beside ayyappa bakery
A2137,vidyaranyapura vidyaranyapura beside b.m.t.c. bus stand
A1499,vigneshwara nagara
A1484,vigneshwara nagara sunkada katte in front of sallapuradamma temple
A2864,vigneshwara nagara sunkada katte opposite of sallapuradamma temple
A4466,vijanapura dooravani nagara beside g.r.p.enterprieses
A5133,vijaya bank
A1106,vijaya bank banneragatta circle
A2180,vijaya bank colony dodda banasawadi in front of cache furniture limited  s.j.c.complex
A840,vijaya bank colony dodda banasawadi opposite of cache furnitures limited
A3744,vijaya bank layout
A3101,vijaya college basavanagudi beside vijaya college
A935,vijaya college basavanagudi opposite of informatics
A4853,vijaya school
A4566,vijayanagar
A1812,vijayanagara
A1304,vijayanagara ttmc remco layout  vijayanagara beside dr. shetty maternity clinic
A2521,vijayanagara ttmc subbanna garden opposite of vijayanagara t.t.m.c.
A313,vijayanagara ttmc ttmc
A1302,vijayanagara vijayanagara beside om arcade  sony show room
A315,vijayanagara vijayanagara in front of indraprastha hotel
A2223,vijayanagara vijayanagara in front of sarvejana eduction socity
A2100,vijayanagara vijayanagara opposite of water tank  vijayanagara bus stop
A2772,vijayapura vijayapura in front of post office
A1195,vinayak nagara gunjuru j.p. palace(right side)
A2702,vinayak nagara varturu opposite of k.k school
A3794,vinayaka layout vinayaka layout in front of nagaraj orthoparolic clinic
A2376,vinayaka layout vinayaka layout opposite of nagaraj orthoparolic clinic
A3014,vinayaka nagara gunjuru in front of ajay vet pharma(h.p petrol bunk(left side))
A5079,vinayaka nagara haleguddadahalli beside holy rock convent
A5258,vinayaka nagara nayandahalli nayandahalli
A1081,vinayaka nagara ramohalli in front of ganesha  anjaneya temple
A267,vinayaka nagara ramohalli opposite of ganesha  anjaneya temple
A2919,vinayaka nagara telecome layout
A2459,vinayaka nagara vinayaka nagara beside golden chicken center
A3281,vinayaka nagara vinayaka nagara beside lata provision store
A5324,vinayaka nagara vinayaka nagara beside sri mahadeshwara enterprises
A5139,vinayaka nagara vinayaka nagara beside water tank
A4191,vinayaka talkies
A3097,vinayaka talkies chamaraja pete in front of esi hospital
A682,vinayaka talkies kr market
A4564,vinayakanagar
A1128,vinayakanagar 12th cross
A891,virabhadranagara cross veerabhadra nagara beside srinivasa bar & restaurant
A3668,virata nagara cross
A4618,viratanagara cross devarachikkanahalli beside hotel varsha
A4617,viratnagara cross
A3446,virupakshapura virupakshapura beside open area
A2887,vishwanatha nagenahalli rt nagara post opposite of st vanachinnappa church
A2443,vishwanathapura byrapura adde vishwanathapura beside govt.primary school
A4333,vishwanathapura byrapura adde vishwanathapura beside milk dairy
A3883,vishwanathapura in front of police station
A5296,vishwanathapura opposite of govt. school
A3658,vishwapriya layout cross beguru near chowdeshwari temple
A5165,vishweshwaraiah college beside v.i.t.college
A5259,vishweshwaraiah enclave abbigere beside residential area
